campaign_event_id,member_id,campaign_id,event_date,channel,event_type,journey_stage
CA-001479,JL-0192,CMP-2006,2026-01-20,In App,Click,Reconnect
CA-001480,JL-0192,CMP-2002,2025-12-22,Email,Conversion,Education
CA-001481,JL-0192,CMP-2001,2026-03-24,Email,Unsubscribe,Onboarding
CA-001482,JL-0192,CMP-2001,2026-02-25,In App,Click,Onboarding
CA-001483,JL-0192,CMP-2002,2026-03-27,Email,Sent,Education
CA-001484,JL-0192,CMP-2001,2026-06-01,Email,Open,Onboarding
CA-001485,JL-0192,CMP-2004,2026-02-26,Email,Conversion,Community
CA-001486,JL-0193,CMP-2001,2025-12-25,Email,Sent,Onboarding
CA-001487,JL-0193,CMP-2004,2026-02-26,Email,Sent,Community
CA-001488,JL-0193,CMP-2006,2026-05-01,Email,Sent,Reconnect
CA-001489,JL-0193,CMP-2006,2026-04-10,Email,Sent,Reconnect
CA-001490,JL-0193,CMP-2006,2026-05-11,Email,Sent,Reconnect
CA-001491,JL-0193,CMP-2001,2026-01-09,Email,Sent,Onboarding
CA-001492,JL-0193,CMP-2003,2026-02-03,Email,Sent,Building
CA-001493,JL-0194,CMP-2005,2026-02-02,App Push,Sent,Commerce
CA-001494,JL-0194,CMP-2005,2026-04-14,App Push,Open,Commerce
CA-001495,JL-0194,CMP-2006,2026-03-28,App Push,Sent,Reconnect
CA-001496,JL-0194,CMP-2002,2026-06-03,Email,Open,Education
CA-001497,JL-0194,CMP-2003,2026-05-23,App Push,Sent,Building
CA-001498,JL-0194,CMP-2005,2025-12-19,Email,Click,Commerce
CA-001499,JL-0194,CMP-2006,2026-05-23,App Push,Sent,Reconnect
CA-001500,JL-0194,CMP-2005,2026-04-11,In App,Sent,Commerce
CA-001501,JL-0194,CMP-2001,2026-01-31,App Push,Sent,Onboarding
CA-001502,JL-0194,CMP-2004,2026-04-28,App Push,Sent,Community
CA-001503,JL-0195,CMP-2004,2026-05-07,App Push,Open,Community
CA-001504,JL-0195,CMP-2003,2026-05-01,In App,Sent,Building
CA-001505,JL-0195,CMP-2003,2026-02-09,Email,Open,Building
CA-001506,JL-0195,CMP-2005,2026-05-10,In App,Open,Commerce
CA-001507,JL-0195,CMP-2003,2026-05-10,Email,Sent,Building
CA-001508,JL-0195,CMP-2001,2026-04-06,Email,Sent,Onboarding
CA-001509,JL-0195,CMP-2003,2026-01-22,Email,Sent,Building
CA-001510,JL-0195,CMP-2001,2026-05-28,App Push,Click,Onboarding
CA-001511,JL-0195,CMP-2002,2026-05-29,Email,Sent,Education
CA-001512,JL-0196,CMP-2001,2026-04-11,Email,Open,Onboarding
CA-001513,JL-0196,CMP-2006,2026-04-08,In App,Open,Reconnect
CA-001514,JL-0196,CMP-2006,2026-04-05,In App,Sent,Reconnect
CA-001515,JL-0196,CMP-2001,2026-01-05,Email,Sent,Onboarding
CA-001516,JL-0196,CMP-2002,2026-03-20,In App,Sent,Education
CA-001517,JL-0196,CMP-2003,2026-03-14,In App,Dismiss,Building
CA-001518,JL-0196,CMP-2001,2026-06-02,In App,Click,Onboarding
CA-001519,JL-0196,CMP-2006,2025-12-30,In App,Click,Reconnect
CA-001520,JL-0197,CMP-2004,2025-12-14,App Push,Conversion,Community
CA-001521,JL-0197,CMP-2006,2026-03-24,Email,Sent,Reconnect
CA-001522,JL-0197,CMP-2005,2026-02-05,Email,Sent,Commerce
CA-001523,JL-0197,CMP-2006,2026-05-03,Email,Open,Reconnect
CA-001524,JL-0197,CMP-2001,2025-12-17,App Push,Sent,Onboarding
CA-001525,JL-0198,CMP-2002,2025-12-13,Email,Dismiss,Education
CA-001526,JL-0198,CMP-2004,2026-02-02,In App,Open,Community
CA-001527,JL-0198,CMP-2006,2026-06-04,In App,Sent,Reconnect
CA-001528,JL-0198,CMP-2005,2026-01-12,Email,Sent,Commerce
CA-001529,JL-0198,CMP-2004,2026-05-14,Email,Dismiss,Community
CA-001530,JL-0198,CMP-2006,2026-01-27,Email,Open,Reconnect
CA-001531,JL-0198,CMP-2002,2026-01-31,In App,Click,Education
CA-001532,JL-0198,CMP-2001,2026-04-08,In App,Sent,Onboarding
CA-001533,JL-0199,CMP-2003,2026-01-05,Email,Sent,Building
CA-001534,JL-0199,CMP-2002,2025-12-25,App Push,Sent,Education
CA-001535,JL-0199,CMP-2001,2026-01-25,Email,Sent,Onboarding
CA-001536,JL-0199,CMP-2006,2025-12-11,App Push,Click,Reconnect
CA-001537,JL-0199,CMP-2006,2026-05-09,Email,Sent,Reconnect
CA-001538,JL-0199,CMP-2001,2026-02-10,App Push,Unsubscribe,Onboarding
CA-001539,JL-0200,CMP-2004,2026-05-23,Email,Click,Community
CA-001540,JL-0200,CMP-2002,2026-04-17,App Push,Preference Updated,Education
CA-001541,JL-0200,CMP-2005,2026-02-14,App Push,Preference Updated,Commerce
CA-001542,JL-0200,CMP-2002,2026-05-03,In App,Sent,Education
CA-001543,JL-0200,CMP-2006,2026-03-29,App Push,Click,Reconnect
CA-001544,JL-0201,CMP-2002,2026-02-27,In App,Click,Education
CA-001545,JL-0201,CMP-2003,2026-04-18,App Push,Sent,Building
CA-001546,JL-0201,CMP-2003,2026-05-08,Email,Click,Building
CA-001547,JL-0201,CMP-2001,2026-01-10,Email,Sent,Onboarding
CA-001548,JL-0201,CMP-2006,2026-02-24,Email,Open,Reconnect
CA-001549,JL-0202,CMP-2005,2026-02-27,In App,Sent,Commerce
CA-001550,JL-0202,CMP-2006,2026-03-29,Email,Sent,Reconnect
CA-001551,JL-0202,CMP-2004,2026-01-18,App Push,Open,Community
CA-001552,JL-0202,CMP-2003,2025-12-20,In App,Sent,Building
CA-001553,JL-0202,CMP-2006,2026-06-02,Email,Sent,Reconnect
CA-001554,JL-0202,CMP-2001,2026-02-22,In App,Sent,Onboarding
CA-001555,JL-0202,CMP-2005,2026-06-03,Email,Sent,Commerce
CA-001556,JL-0203,CMP-2003,2026-03-23,Email,Open,Building
CA-001557,JL-0203,CMP-2005,2025-12-15,Email,Conversion,Commerce
CA-001558,JL-0203,CMP-2002,2026-02-11,App Push,Sent,Education
CA-001559,JL-0203,CMP-2006,2026-03-25,In App,Preference Updated,Reconnect
CA-001560,JL-0203,CMP-2001,2026-03-13,Email,Sent,Onboarding
CA-001561,JL-0203,CMP-2003,2026-03-25,Email,Sent,Building
CA-001562,JL-0204,CMP-2001,2025-12-28,In App,Open,Onboarding
CA-001563,JL-0204,CMP-2004,2026-05-27,App Push,Sent,Community
CA-001564,JL-0204,CMP-2002,2026-02-16,In App,Sent,Education
CA-001565,JL-0204,CMP-2002,2026-06-05,Email,Dismiss,Education
CA-001566,JL-0204,CMP-2006,2026-05-03,App Push,Dismiss,Reconnect
CA-001567,JL-0205,CMP-2003,2026-01-26,In App,Sent,Building
CA-001568,JL-0205,CMP-2002,2026-01-08,SMS,Sent,Education
CA-001569,JL-0205,CMP-2002,2026-05-21,App Push,Open,Education
CA-001570,JL-0205,CMP-2003,2026-01-30,In App,Sent,Building
CA-001571,JL-0205,CMP-2003,2026-01-21,Email,Dismiss,Building
CA-001572,JL-0205,CMP-2001,2026-04-28,Email,Open,Onboarding
CA-001573,JL-0206,CMP-2002,2026-03-29,In App,Sent,Education
CA-001574,JL-0206,CMP-2002,2026-01-13,Email,Dismiss,Education
CA-001575,JL-0206,CMP-2004,2025-12-28,In App,Sent,Community
CA-001576,JL-0206,CMP-2004,2026-01-27,In App,Sent,Community
CA-001577,JL-0206,CMP-2004,2026-02-16,Email,Open,Community
CA-001578,JL-0207,CMP-2003,2025-12-28,App Push,Sent,Building
CA-001579,JL-0207,CMP-2004,2026-01-16,App Push,Conversion,Community
CA-001580,JL-0207,CMP-2003,2026-03-21,Email,Sent,Building
CA-001581,JL-0207,CMP-2003,2025-12-30,App Push,Dismiss,Building
CA-001582,JL-0208,CMP-2001,2026-02-02,Email,Open,Onboarding
CA-001583,JL-0208,CMP-2005,2026-03-10,In App,Sent,Commerce
CA-001584,JL-0208,CMP-2004,2026-01-29,App Push,Conversion,Community
CA-001585,JL-0208,CMP-2001,2026-04-05,App Push,Open,Onboarding
CA-001586,JL-0208,CMP-2004,2026-05-21,App Push,Preference Updated,Community
CA-001587,JL-0209,CMP-2004,2025-12-25,Email,Sent,Community
CA-001588,JL-0209,CMP-2003,2026-04-15,Email,Sent,Building
CA-001589,JL-0209,CMP-2005,2026-01-31,Email,Sent,Commerce
CA-001590,JL-0210,CMP-2006,2026-05-25,Email,Sent,Reconnect
CA-001591,JL-0210,CMP-2002,2026-05-24,Email,Unsubscribe,Education
CA-001592,JL-0210,CMP-2006,2026-04-27,Email,Sent,Reconnect
CA-001593,JL-0210,CMP-2004,2026-02-14,Email,Open,Community
CA-001594,JL-0210,CMP-2003,2026-04-17,Email,Sent,Building
CA-001595,JL-0210,CMP-2005,2026-01-20,App Push,Open,Commerce
CA-001596,JL-0210,CMP-2006,2026-03-29,App Push,Dismiss,Reconnect
CA-001597,JL-0210,CMP-2005,2026-01-15,Email,Sent,Commerce
CA-001598,JL-0210,CMP-2003,2026-05-12,Email,Sent,Building
CA-001599,JL-0210,CMP-2004,2026-03-20,App Push,Conversion,Community
CA-001600,JL-0210,CMP-2003,2026-02-18,In App,Sent,Building
CA-001601,JL-0211,CMP-2005,2026-03-10,Email,Open,Commerce
CA-001602,JL-0211,CMP-2001,2026-03-11,App Push,Sent,Onboarding
CA-001603,JL-0211,CMP-2005,2026-04-14,Email,Sent,Commerce
CA-001604,JL-0211,CMP-2001,2026-04-27,App Push,Sent,Onboarding
CA-001605,JL-0211,CMP-2004,2026-01-23,Email,Sent,Community
CA-001606,JL-0211,CMP-2005,2026-06-01,App Push,Open,Commerce
CA-001607,JL-0211,CMP-2003,2026-04-17,Email,Open,Building
CA-001608,JL-0211,CMP-2005,2026-01-11,Email,Sent,Commerce
CA-001609,JL-0211,CMP-2003,2026-03-16,Email,Sent,Building
CA-001610,JL-0211,CMP-2002,2026-01-15,Email,Dismiss,Education
CA-001611,JL-0211,CMP-2001,2026-05-17,Email,Open,Onboarding
CA-001612,JL-0211,CMP-2006,2026-03-25,Email,Sent,Reconnect
CA-001613,JL-0212,CMP-2004,2026-04-01,Email,Open,Community
CA-001614,JL-0212,CMP-2001,2026-05-25,Email,Sent,Onboarding
CA-001615,JL-0212,CMP-2005,2026-01-02,Email,Open,Commerce
CA-001616,JL-0212,CMP-2002,2026-06-04,Email,Sent,Education
CA-001617,JL-0212,CMP-2006,2026-05-26,Email,Open,Reconnect
CA-001618,JL-0212,CMP-2006,2026-02-04,Email,Sent,Reconnect
CA-001619,JL-0212,CMP-2001,2026-02-09,Email,Click,Onboarding
CA-001620,JL-0212,CMP-2006,2026-01-20,App Push,Dismiss,Reconnect
CA-001621,JL-0213,CMP-2002,2026-01-19,App Push,Sent,Education
CA-001622,JL-0213,CMP-2002,2026-01-21,In App,Open,Education
CA-001623,JL-0213,CMP-2001,2026-01-30,In App,Sent,Onboarding
CA-001624,JL-0213,CMP-2002,2026-05-12,Email,Open,Education
CA-001625,JL-0213,CMP-2001,2026-05-10,In App,Sent,Onboarding
CA-001626,JL-0213,CMP-2004,2026-02-12,App Push,Click,Community
CA-001627,JL-0213,CMP-2002,2026-04-14,App Push,Open,Education
CA-001628,JL-0213,CMP-2003,2026-04-15,Email,Click,Building
CA-001629,JL-0213,CMP-2005,2026-03-24,Email,Open,Commerce
CA-001630,JL-0213,CMP-2004,2026-05-16,In App,Sent,Community
CA-001631,JL-0213,CMP-2004,2025-12-14,In App,Sent,Community
CA-001632,JL-0213,CMP-2001,2026-05-08,In App,Click,Onboarding
CA-001633,JL-0214,CMP-2003,2026-05-11,In App,Dismiss,Building
CA-001634,JL-0214,CMP-2003,2026-01-14,In App,Open,Building
CA-001635,JL-0214,CMP-2006,2026-05-28,Email,Sent,Reconnect
CA-001636,JL-0214,CMP-2004,2026-04-27,In App,Sent,Community
CA-001637,JL-0214,CMP-2005,2026-02-13,In App,Sent,Commerce
CA-001638,JL-0214,CMP-2004,2026-01-19,In App,Sent,Community
CA-001639,JL-0214,CMP-2003,2026-03-24,Email,Click,Building
CA-001640,JL-0214,CMP-2005,2026-02-26,App Push,Click,Commerce
CA-001641,JL-0214,CMP-2003,2026-03-17,In App,Open,Building
CA-001642,JL-0215,CMP-2002,2026-02-01,In App,Sent,Education
CA-001643,JL-0215,CMP-2003,2026-04-28,In App,Unsubscribe,Building
CA-001644,JL-0215,CMP-2002,2026-05-18,In App,Click,Education
CA-001645,JL-0215,CMP-2003,2026-05-27,In App,Open,Building
CA-001646,JL-0215,CMP-2006,2026-04-05,Email,Conversion,Reconnect
CA-001647,JL-0215,CMP-2001,2026-05-19,In App,Preference Updated,Onboarding
CA-001648,JL-0215,CMP-2006,2026-04-04,In App,Sent,Reconnect
CA-001649,JL-0215,CMP-2006,2026-02-14,In App,Sent,Reconnect
CA-001650,JL-0215,CMP-2006,2025-12-15,In App,Sent,Reconnect
CA-001651,JL-0215,CMP-2002,2026-03-28,In App,Open,Education
CA-001652,JL-0216,CMP-2002,2026-02-20,In App,Open,Education
CA-001653,JL-0216,CMP-2003,2026-06-07,In App,Sent,Building
CA-001654,JL-0216,CMP-2004,2026-03-18,App Push,Click,Community
CA-001655,JL-0217,CMP-2004,2026-01-01,Email,Click,Community
CA-001656,JL-0217,CMP-2003,2026-03-06,Email,Open,Building
CA-001657,JL-0217,CMP-2004,2026-03-21,In App,Open,Community
CA-001658,JL-0217,CMP-2001,2026-04-28,App Push,Open,Onboarding
CA-001659,JL-0217,CMP-2001,2026-03-09,Email,Dismiss,Onboarding
CA-001660,JL-0217,CMP-2006,2026-05-16,Email,Dismiss,Reconnect
CA-001661,JL-0218,CMP-2003,2026-01-22,App Push,Preference Updated,Building
CA-001662,JL-0218,CMP-2005,2026-05-01,Email,Click,Commerce
CA-001663,JL-0218,CMP-2004,2026-01-05,Email,Preference Updated,Community
CA-001664,JL-0218,CMP-2003,2026-06-07,App Push,Sent,Building
CA-001665,JL-0218,CMP-2006,2026-02-22,In App,Sent,Reconnect
CA-001666,JL-0218,CMP-2003,2026-04-24,App Push,Sent,Building
CA-001667,JL-0219,CMP-2002,2026-02-17,Email,Click,Education
CA-001668,JL-0219,CMP-2005,2026-04-17,App Push,Open,Commerce
CA-001669,JL-0219,CMP-2003,2026-05-05,SMS,Open,Building
CA-001670,JL-0219,CMP-2004,2026-03-05,Email,Conversion,Community
CA-001671,JL-0219,CMP-2001,2026-01-11,In App,Open,Onboarding
CA-001672,JL-0219,CMP-2002,2026-01-28,In App,Sent,Education
CA-001673,JL-0220,CMP-2004,2026-03-01,Email,Click,Community
CA-001674,JL-0220,CMP-2003,2026-05-08,App Push,Sent,Building
CA-001675,JL-0220,CMP-2005,2025-12-18,In App,Sent,Commerce
CA-001676,JL-0220,CMP-2006,2026-01-27,Email,Sent,Reconnect
CA-001677,JL-0220,CMP-2005,2026-03-02,Email,Open,Commerce
CA-001678,JL-0220,CMP-2005,2026-05-13,App Push,Unsubscribe,Commerce
CA-001679,JL-0220,CMP-2003,2026-02-09,Email,Sent,Building
CA-001680,JL-0220,CMP-2004,2026-01-15,Email,Click,Community
CA-001681,JL-0221,CMP-2006,2026-03-02,App Push,Sent,Reconnect
CA-001682,JL-0221,CMP-2001,2026-05-10,App Push,Open,Onboarding
CA-001683,JL-0221,CMP-2005,2026-04-25,App Push,Sent,Commerce
CA-001684,JL-0221,CMP-2001,2025-12-19,App Push,Conversion,Onboarding
CA-001685,JL-0221,CMP-2004,2026-06-07,Email,Sent,Community
CA-001686,JL-0221,CMP-2002,2026-02-11,Email,Sent,Education
CA-001687,JL-0221,CMP-2004,2026-02-07,In App,Sent,Community
CA-001688,JL-0222,CMP-2005,2026-01-26,App Push,Sent,Commerce
CA-001689,JL-0222,CMP-2006,2026-03-12,Email,Sent,Reconnect
CA-001690,JL-0222,CMP-2001,2026-01-16,Email,Dismiss,Onboarding
CA-001691,JL-0222,CMP-2003,2026-05-02,Email,Sent,Building
CA-001692,JL-0222,CMP-2004,2026-02-07,App Push,Conversion,Community
CA-001693,JL-0223,CMP-2003,2026-04-17,App Push,Sent,Building
CA-001694,JL-0223,CMP-2003,2026-02-27,Email,Open,Building
CA-001695,JL-0223,CMP-2001,2026-03-16,App Push,Conversion,Onboarding
CA-001696,JL-0223,CMP-2005,2026-05-14,App Push,Sent,Commerce
CA-001697,JL-0223,CMP-2005,2026-02-19,App Push,Sent,Commerce
CA-001698,JL-0223,CMP-2003,2026-01-01,Email,Click,Building
CA-001699,JL-0223,CMP-2002,2026-03-31,Email,Sent,Education
CA-001700,JL-0224,CMP-2003,2025-12-27,Email,Dismiss,Building
CA-001701,JL-0224,CMP-2001,2026-06-07,In App,Open,Onboarding
CA-001702,JL-0224,CMP-2004,2026-04-09,App Push,Open,Community
CA-001703,JL-0224,CMP-2005,2026-05-02,In App,Open,Commerce
CA-001704,JL-0224,CMP-2006,2026-04-09,In App,Sent,Reconnect
CA-001705,JL-0224,CMP-2006,2026-03-02,App Push,Open,Reconnect
CA-001706,JL-0224,CMP-2005,2026-04-13,App Push,Sent,Commerce
CA-001707,JL-0224,CMP-2001,2026-03-07,In App,Sent,Onboarding
CA-001708,JL-0224,CMP-2004,2026-06-03,Email,Sent,Community
CA-001709,JL-0224,CMP-2006,2026-01-15,In App,Open,Reconnect
CA-001710,JL-0224,CMP-2001,2026-01-26,Email,Sent,Onboarding
CA-001711,JL-0225,CMP-2001,2026-03-06,Email,Click,Onboarding
CA-001712,JL-0225,CMP-2004,2026-04-13,Email,Click,Community
CA-001713,JL-0225,CMP-2002,2026-06-06,Email,Open,Education
CA-001714,JL-0225,CMP-2001,2026-03-31,Email,Sent,Onboarding
CA-001715,JL-0225,CMP-2004,2026-02-09,Email,Open,Community
CA-001716,JL-0225,CMP-2005,2026-02-27,App Push,Sent,Commerce
CA-001717,JL-0225,CMP-2001,2026-01-18,In App,Conversion,Onboarding
CA-001718,JL-0225,CMP-2005,2026-05-29,App Push,Sent,Commerce
CA-001719,JL-0225,CMP-2006,2025-12-19,Email,Open,Reconnect
CA-001720,JL-0225,CMP-2003,2026-06-07,In App,Sent,Building
CA-001721,JL-0225,CMP-2004,2025-12-18,In App,Sent,Community
CA-001722,JL-0226,CMP-2004,2025-12-14,In App,Dismiss,Community
CA-001723,JL-0226,CMP-2006,2025-12-15,App Push,Open,Reconnect
CA-001724,JL-0226,CMP-2006,2026-01-25,App Push,Click,Reconnect
CA-001725,JL-0226,CMP-2004,2026-05-04,App Push,Open,Community
CA-001726,JL-0226,CMP-2004,2026-06-01,Email,Sent,Community
CA-001727,JL-0226,CMP-2006,2026-02-26,App Push,Sent,Reconnect
CA-001728,JL-0226,CMP-2001,2026-03-04,App Push,Open,Onboarding
CA-001729,JL-0226,CMP-2006,2026-05-21,App Push,Dismiss,Reconnect
CA-001730,JL-0226,CMP-2006,2026-06-07,App Push,Sent,Reconnect
CA-001731,JL-0226,CMP-2004,2026-03-10,Email,Sent,Community
CA-001732,JL-0226,CMP-2004,2026-02-17,Email,Sent,Community
CA-001733,JL-0227,CMP-2005,2026-06-05,In App,Sent,Commerce
CA-001734,JL-0227,CMP-2003,2026-04-21,Email,Sent,Building
CA-001735,JL-0227,CMP-2006,2026-02-09,App Push,Open,Reconnect
CA-001736,JL-0227,CMP-2002,2026-03-17,App Push,Click,Education
CA-001737,JL-0227,CMP-2005,2025-12-21,Email,Sent,Commerce
CA-001738,JL-0227,CMP-2002,2026-02-11,App Push,Click,Education
CA-001739,JL-0227,CMP-2004,2026-03-07,Email,Preference Updated,Community
CA-001740,JL-0227,CMP-2001,2025-12-23,Email,Conversion,Onboarding
CA-001741,JL-0227,CMP-2003,2026-05-08,Email,Conversion,Building
CA-001742,JL-0227,CMP-2006,2026-01-05,Email,Click,Reconnect
CA-001743,JL-0227,CMP-2004,2026-04-28,App Push,Sent,Community
CA-001744,JL-0228,CMP-2001,2026-03-14,Email,Sent,Onboarding
CA-001745,JL-0228,CMP-2006,2026-05-02,In App,Sent,Reconnect
CA-001746,JL-0228,CMP-2006,2025-12-12,Email,Open,Reconnect
CA-001747,JL-0228,CMP-2003,2026-02-02,Email,Open,Building
CA-001748,JL-0228,CMP-2003,2026-01-07,Email,Open,Building
CA-001749,JL-0229,CMP-2002,2026-05-17,App Push,Sent,Education
CA-001750,JL-0229,CMP-2006,2026-01-15,Email,Sent,Reconnect
CA-001751,JL-0229,CMP-2006,2026-04-25,In App,Click,Reconnect
CA-001752,JL-0229,CMP-2003,2026-01-08,Email,Dismiss,Building
CA-001753,JL-0229,CMP-2005,2026-06-03,Email,Sent,Commerce
CA-001754,JL-0229,CMP-2002,2026-03-07,Email,Open,Education
CA-001755,JL-0229,CMP-2004,2026-01-18,Email,Sent,Community
CA-001756,JL-0230,CMP-2003,2026-01-12,App Push,Sent,Building
CA-001757,JL-0230,CMP-2001,2026-01-15,App Push,Conversion,Onboarding
CA-001758,JL-0230,CMP-2001,2026-02-23,Email,Sent,Onboarding
CA-001759,JL-0231,CMP-2002,2026-05-31,App Push,Sent,Education
CA-001760,JL-0231,CMP-2003,2026-04-27,In App,Sent,Building
CA-001761,JL-0231,CMP-2006,2026-04-12,App Push,Sent,Reconnect
CA-001762,JL-0231,CMP-2003,2026-01-18,In App,Sent,Building
CA-001763,JL-0232,CMP-2005,2026-01-09,Email,Open,Commerce
CA-001764,JL-0232,CMP-2005,2026-02-10,Email,Sent,Commerce
CA-001765,JL-0232,CMP-2002,2026-05-21,Email,Sent,Education
CA-001766,JL-0232,CMP-2003,2026-04-03,Email,Click,Building
CA-001767,JL-0232,CMP-2001,2026-04-15,Email,Dismiss,Onboarding
CA-001768,JL-0232,CMP-2005,2026-04-19,Email,Dismiss,Commerce
CA-001769,JL-0232,CMP-2002,2026-04-22,App Push,Sent,Education
CA-001770,JL-0232,CMP-2006,2026-02-08,Email,Open,Reconnect
CA-001771,JL-0232,CMP-2006,2026-01-12,Email,Sent,Reconnect
CA-001772,JL-0232,CMP-2006,2026-05-24,App Push,Sent,Reconnect
CA-001773,JL-0232,CMP-2003,2026-05-31,App Push,Sent,Building
CA-001774,JL-0233,CMP-2002,2026-06-01,App Push,Sent,Education
CA-001775,JL-0233,CMP-2003,2026-05-06,App Push,Sent,Building
CA-001776,JL-0233,CMP-2006,2026-05-03,App Push,Sent,Reconnect
CA-001777,JL-0233,CMP-2002,2026-02-08,App Push,Sent,Education
CA-001778,JL-0233,CMP-2002,2026-03-14,App Push,Open,Education
CA-001779,JL-0233,CMP-2005,2026-03-23,App Push,Open,Commerce
CA-001780,JL-0233,CMP-2006,2026-04-12,App Push,Click,Reconnect
CA-001781,JL-0233,CMP-2004,2026-01-14,App Push,Dismiss,Community
CA-001782,JL-0233,CMP-2006,2026-02-11,App Push,Sent,Reconnect
CA-001783,JL-0234,CMP-2002,2026-04-23,In App,Sent,Education
CA-001784,JL-0234,CMP-2003,2026-01-01,App Push,Dismiss,Building
CA-001785,JL-0234,CMP-2006,2026-03-27,App Push,Conversion,Reconnect
CA-001786,JL-0234,CMP-2003,2026-03-07,Email,Sent,Building
CA-001787,JL-0234,CMP-2001,2026-02-15,App Push,Open,Onboarding
CA-001788,JL-0235,CMP-2001,2025-12-23,Email,Conversion,Onboarding
CA-001789,JL-0235,CMP-2004,2025-12-27,App Push,Sent,Community
CA-001790,JL-0235,CMP-2002,2026-04-24,In App,Sent,Education
CA-001791,JL-0235,CMP-2006,2026-02-22,Email,Open,Reconnect
CA-001792,JL-0235,CMP-2006,2026-02-07,App Push,Sent,Reconnect
CA-001793,JL-0235,CMP-2004,2026-04-13,Email,Conversion,Community
CA-001794,JL-0235,CMP-2001,2026-04-27,Email,Dismiss,Onboarding
CA-001795,JL-0235,CMP-2005,2026-05-19,Email,Open,Commerce
CA-001796,JL-0235,CMP-2001,2026-03-13,Email,Open,Onboarding
CA-001797,JL-0235,CMP-2005,2026-03-15,Email,Open,Commerce
CA-001798,JL-0236,CMP-2006,2025-12-31,SMS,Sent,Reconnect
CA-001799,JL-0236,CMP-2002,2026-04-06,Email,Sent,Education
CA-001800,JL-0236,CMP-2006,2025-12-24,SMS,Sent,Reconnect
CA-001801,JL-0236,CMP-2004,2026-01-19,SMS,Click,Community
CA-001802,JL-0236,CMP-2006,2026-04-01,App Push,Conversion,Reconnect
CA-001803,JL-0236,CMP-2003,2026-01-15,App Push,Sent,Building
CA-001804,JL-0236,CMP-2001,2026-02-28,SMS,Dismiss,Onboarding
CA-001805,JL-0236,CMP-2001,2026-03-17,SMS,Sent,Onboarding
CA-001806,JL-0236,CMP-2005,2026-03-12,SMS,Sent,Commerce
CA-001807,JL-0236,CMP-2003,2026-02-23,App Push,Click,Building
CA-001808,JL-0236,CMP-2005,2026-01-16,SMS,Sent,Commerce
CA-001809,JL-0237,CMP-2002,2026-04-28,App Push,Preference Updated,Education
CA-001810,JL-0237,CMP-2004,2026-02-24,App Push,Click,Community
CA-001811,JL-0237,CMP-2006,2026-05-25,Email,Dismiss,Reconnect
CA-001812,JL-0237,CMP-2006,2026-03-03,App Push,Sent,Reconnect
CA-001813,JL-0237,CMP-2005,2025-12-27,App Push,Dismiss,Commerce
CA-001814,JL-0237,CMP-2005,2026-06-02,App Push,Sent,Commerce
CA-001815,JL-0237,CMP-2003,2026-05-24,Email,Open,Building
CA-001816,JL-0238,CMP-2003,2026-04-04,App Push,Open,Building
CA-001817,JL-0238,CMP-2005,2026-03-16,App Push,Open,Commerce
CA-001818,JL-0238,CMP-2003,2026-01-16,App Push,Open,Building
CA-001819,JL-0238,CMP-2003,2026-01-24,In App,Sent,Building
CA-001820,JL-0238,CMP-2005,2026-01-25,App Push,Sent,Commerce
CA-001821,JL-0238,CMP-2002,2026-04-11,App Push,Click,Education
CA-001822,JL-0238,CMP-2005,2026-01-19,Email,Open,Commerce
CA-001823,JL-0238,CMP-2004,2026-02-17,App Push,Conversion,Community
CA-001824,JL-0238,CMP-2003,2026-05-15,App Push,Open,Building
CA-001825,JL-0239,CMP-2001,2025-12-29,Web,Unsubscribe,Onboarding
CA-001826,JL-0239,CMP-2002,2026-04-10,In App,Sent,Education
CA-001827,JL-0239,CMP-2006,2026-05-18,Email,Sent,Reconnect
CA-001828,JL-0239,CMP-2004,2026-03-14,In App,Sent,Community
CA-001829,JL-0239,CMP-2002,2026-02-28,Email,Sent,Education
CA-001830,JL-0239,CMP-2004,2026-05-22,In App,Sent,Community
CA-001831,JL-0239,CMP-2005,2026-02-25,Email,Open,Commerce
CA-001832,JL-0239,CMP-2002,2026-02-17,Email,Click,Education
CA-001833,JL-0239,CMP-2006,2025-12-17,In App,Click,Reconnect
CA-001834,JL-0240,CMP-2005,2026-01-05,In App,Sent,Commerce
CA-001835,JL-0240,CMP-2004,2026-02-03,In App,Sent,Community
CA-001836,JL-0240,CMP-2003,2026-01-30,In App,Unsubscribe,Building
CA-001837,JL-0240,CMP-2002,2026-03-07,App Push,Sent,Education
CA-001838,JL-0240,CMP-2006,2026-01-07,In App,Click,Reconnect
CA-001839,JL-0240,CMP-2003,2026-03-29,In App,Preference Updated,Building
CA-001840,JL-0240,CMP-2003,2026-06-04,In App,Sent,Building
CA-001841,JL-0241,CMP-2004,2026-04-02,In App,Sent,Community
CA-001842,JL-0241,CMP-2004,2026-01-05,Email,Sent,Community
CA-001843,JL-0241,CMP-2003,2026-02-25,App Push,Dismiss,Building
CA-001844,JL-0241,CMP-2002,2026-01-30,Email,Sent,Education
CA-001845,JL-0241,CMP-2002,2025-12-13,App Push,Sent,Education
CA-001846,JL-0242,CMP-2006,2026-01-04,In App,Sent,Reconnect
CA-001847,JL-0242,CMP-2002,2026-04-04,In App,Sent,Education
CA-001848,JL-0242,CMP-2003,2026-01-07,Email,Open,Building
