event_id,member_id,event_date,event_type,source,related_habit_interest
ME-001700,JL-0240,2026-05-01,Routine Started,SMS,Organize
ME-001701,JL-0241,2025-12-18,Plan Started,Web,Organize
ME-001702,JL-0241,2026-01-29,Routine Started,App Push,Move
ME-001703,JL-0241,2026-04-07,Preference Updated,Email,Organize
ME-001704,JL-0241,2025-12-23,Routine Started,Web,Organize
ME-001705,JL-0242,2026-05-15,Plan Started,App,Connect
ME-001706,JL-0242,2026-05-18,Routine Started,App Push,Connect
ME-001707,JL-0242,2026-05-21,Routine Started,Web,Connect
ME-001708,JL-0242,2026-06-06,Community Joined,App,Connect
ME-001709,JL-0242,2026-05-28,Community Joined,Web,Mindful
ME-001710,JL-0242,2026-05-19,Routine Completed,Email,Mindful
ME-001711,JL-0243,2026-02-19,Preference Updated,Web,Rest
ME-001712,JL-0243,2026-04-14,Community Joined,SMS,Organize
ME-001713,JL-0243,2026-05-04,Preference Updated,App,Rest
ME-001714,JL-0243,2026-05-09,Preference Updated,Email,Rest
ME-001715,JL-0243,2026-02-21,Community Joined,Support,Rest
ME-001716,JL-0243,2026-03-23,Community Joined,App Push,Rest
ME-001717,JL-0243,2026-06-05,Community Joined,SMS,Rest
ME-001718,JL-0244,2026-02-16,Plan Started,Web,Move
ME-001719,JL-0244,2026-04-17,Routine Completed,Email,Move
ME-001720,JL-0244,2026-05-17,Preference Updated,App Push,Nourish
ME-001721,JL-0244,2026-03-10,Routine Started,Web,Nourish
ME-001722,JL-0244,2026-03-14,Routine Started,Email,Move
ME-001723,JL-0244,2026-05-01,Routine Started,Support,Move
ME-001724,JL-0244,2026-04-18,Routine Started,Email,Move
ME-001725,JL-0245,2026-01-14,Plan Started,Email,Organize
ME-001726,JL-0245,2026-05-21,Routine Started,Email,Organize
ME-001727,JL-0245,2026-06-03,Preference Updated,Email,Rest
ME-001728,JL-0245,2026-04-18,Routine Completed,SMS,Organize
ME-001729,JL-0245,2026-04-24,Routine Completed,Web,Organize
ME-001730,JL-0245,2026-05-07,Routine Completed,Support,Organize
ME-001731,JL-0246,2026-05-09,Plan Started,Email,Nourish
ME-001732,JL-0246,2026-06-02,Community Joined,Web,Rest
ME-001733,JL-0246,2026-06-01,Routine Completed,Support,Nourish
ME-001734,JL-0246,2026-06-04,Routine Completed,App Push,Rest
ME-001735,JL-0246,2026-05-20,Preference Updated,Email,Rest
ME-001736,JL-0247,2025-10-15,Plan Started,App,Nourish
ME-001737,JL-0247,2026-04-03,Preference Updated,Support,Nourish
ME-001738,JL-0247,2026-05-15,Routine Completed,Email,Rest
ME-001739,JL-0247,2026-04-27,Community Joined,Web,Nourish
ME-001740,JL-0247,2026-02-13,Routine Started,SMS,Nourish
ME-001741,JL-0247,2025-12-25,Preference Updated,SMS,Nourish
ME-001742,JL-0247,2025-11-25,Routine Completed,Email,Nourish
ME-001743,JL-0247,2026-05-22,Plan Renewed,Web,Nourish
ME-001744,JL-0247,2026-01-23,Preference Updated,Email,Nourish
ME-001745,JL-0248,2026-04-17,Plan Started,App,Rest
ME-001746,JL-0248,2026-04-21,Routine Started,Web,Rest
ME-001747,JL-0248,2026-04-29,Routine Started,Support,Connect
ME-001748,JL-0248,2026-04-26,Preference Updated,SMS,Connect
ME-001749,JL-0248,2026-05-27,Plan Renewed,Web,Rest
ME-001750,JL-0248,2026-05-22,Community Joined,App Push,Rest
ME-001751,JL-0249,2025-11-16,Plan Started,Web,Connect
ME-001752,JL-0249,2025-11-29,Plan Renewed,SMS,Connect
ME-001753,JL-0249,2026-02-11,Routine Completed,Email,Rest
ME-001754,JL-0249,2025-12-26,Plan Renewed,SMS,Connect
ME-001755,JL-0249,2026-01-16,Routine Started,Support,Connect
ME-001756,JL-0249,2025-12-06,Routine Completed,App,Connect
ME-001757,JL-0250,2025-01-13,Preference Updated,App,Move
ME-001758,JL-0250,2025-03-22,Routine Started,App,Move
ME-001759,JL-0250,2026-01-26,Preference Updated,App Push,Move
ME-001760,JL-0250,2025-08-07,Plan Paused,Support,Connect
ME-001761,JL-0250,2026-02-20,Routine Completed,Web,Move
ME-001762,JL-0250,2025-09-06,Routine Started,Web,Move
ME-001763,JL-0250,2025-10-11,Routine Completed,Email,Move
ME-001764,JL-0250,2025-10-14,Routine Started,Web,Connect
ME-001765,JL-0251,2025-12-03,Plan Started,App,Organize
ME-001766,JL-0251,2025-12-10,Plan Paused,Email,Organize
ME-001767,JL-0251,2026-01-13,Routine Started,App Push,Organize
ME-001768,JL-0251,2026-03-03,Plan Paused,SMS,Rest
ME-001769,JL-0251,2026-04-16,Routine Completed,Web,Organize
ME-001770,JL-0252,2026-05-05,Plan Started,App,Organize
ME-001771,JL-0252,2026-05-29,Routine Completed,SMS,Nourish
ME-001772,JL-0252,2026-06-03,Routine Started,Support,Organize
ME-001773,JL-0252,2026-06-01,Routine Completed,Support,Organize
ME-001774,JL-0252,2026-05-15,Routine Started,Web,Organize
ME-001775,JL-0252,2026-05-18,Routine Started,App Push,Organize
ME-001776,JL-0252,2026-05-23,Routine Completed,Web,Organize
ME-001777,JL-0253,2026-04-24,Preference Updated,Email,Organize
ME-001778,JL-0253,2026-04-25,Community Joined,SMS,Move
ME-001779,JL-0253,2026-05-14,Routine Started,Email,Move
ME-001780,JL-0253,2026-05-16,Routine Started,App Push,Organize
ME-001781,JL-0253,2026-05-18,Routine Started,App Push,Organize
ME-001782,JL-0254,2024-12-16,Plan Started,App,Rest
ME-001783,JL-0254,2025-08-27,Plan Paused,SMS,Move
ME-001784,JL-0254,2025-06-05,Routine Completed,Support,Rest
ME-001785,JL-0254,2025-12-18,Plan Renewed,Web,Move
ME-001786,JL-0254,2024-12-31,Routine Started,App Push,Rest
ME-001787,JL-0254,2025-12-31,Preference Updated,App Push,Rest
ME-001788,JL-0254,2025-04-30,Community Joined,Email,Move
ME-001789,JL-0254,2025-08-26,Routine Started,Email,Rest
ME-001790,JL-0255,2024-10-25,Plan Started,App,Rest
ME-001791,JL-0255,2026-04-16,Plan Renewed,App,Rest
ME-001792,JL-0255,2025-01-15,Preference Updated,SMS,Rest
ME-001793,JL-0255,2026-04-14,Routine Started,SMS,Rest
ME-001794,JL-0255,2025-02-15,Plan Renewed,App,Rest
ME-001795,JL-0256,2026-03-17,Plan Started,Email,Rest
ME-001796,JL-0256,2026-03-21,Routine Completed,SMS,Rest
ME-001797,JL-0256,2026-05-28,Routine Started,Email,Rest
ME-001798,JL-0256,2026-05-10,Routine Completed,Support,Nourish
ME-001799,JL-0256,2026-05-27,Plan Renewed,App Push,Rest
ME-001800,JL-0256,2026-03-31,Routine Started,App,Nourish
ME-001801,JL-0256,2026-04-26,Routine Completed,App Push,Rest
ME-001802,JL-0256,2026-06-04,Routine Completed,App,Rest
ME-001803,JL-0256,2026-04-12,Plan Paused,Email,Rest
ME-001804,JL-0256,2026-05-28,Routine Started,Email,Rest
ME-001805,JL-0256,2026-04-27,Community Joined,Web,Rest
ME-001806,JL-0257,2026-03-01,Plan Started,App,Mindful
ME-001807,JL-0257,2026-05-15,Community Joined,App,Nourish
ME-001808,JL-0257,2026-05-10,Routine Completed,Support,Mindful
ME-001809,JL-0257,2026-06-04,Routine Completed,App Push,Nourish
ME-001810,JL-0257,2026-05-26,Routine Completed,Email,Nourish
ME-001811,JL-0257,2026-05-15,Routine Started,SMS,Mindful
ME-001812,JL-0257,2026-05-15,Routine Completed,App,Mindful
ME-001813,JL-0258,2026-02-18,Plan Started,Web,Rest
ME-001814,JL-0258,2026-02-27,Routine Completed,App Push,Rest
ME-001815,JL-0258,2026-04-28,Plan Renewed,Web,Rest
ME-001816,JL-0258,2026-03-20,Community Joined,Support,Nourish
ME-001817,JL-0259,2024-09-20,Trial Started,App,Organize
ME-001818,JL-0259,2025-07-10,Preference Updated,Email,Organize
ME-001819,JL-0259,2024-10-29,Routine Completed,Web,Organize
ME-001820,JL-0259,2025-09-17,Routine Completed,Support,Organize
ME-001821,JL-0259,2025-01-18,Routine Started,App,Organize
ME-001822,JL-0259,2025-12-29,Routine Started,Email,Organize
ME-001823,JL-0260,2025-06-06,Preference Updated,Email,Connect
ME-001824,JL-0260,2025-10-12,Preference Updated,Email,Connect
ME-001825,JL-0260,2025-11-05,Routine Started,App Push,Connect
ME-001826,JL-0260,2025-09-17,Routine Started,Web,Connect
ME-001827,JL-0260,2026-04-02,Routine Started,Support,Rest
ME-001828,JL-0260,2025-07-20,Routine Started,Email,Connect
ME-001829,JL-0260,2026-05-08,Routine Started,Web,Connect
ME-001830,JL-0260,2026-04-19,Routine Started,App,Connect
ME-001831,JL-0261,2025-02-23,Plan Started,Web,Organize
ME-001832,JL-0261,2025-11-22,Plan Renewed,App,Connect
ME-001833,JL-0261,2025-12-30,Routine Completed,SMS,Connect
ME-001834,JL-0261,2025-06-29,Plan Renewed,App,Organize
ME-001835,JL-0261,2026-04-22,Plan Renewed,Email,Connect
ME-001836,JL-0261,2026-01-24,Community Joined,Email,Organize
ME-001837,JL-0261,2025-07-08,Routine Completed,Email,Organize
ME-001838,JL-0262,2026-01-07,Plan Started,Web,Organize
ME-001839,JL-0262,2026-01-10,Plan Canceled,App,Organize
ME-001840,JL-0262,2026-02-14,Preference Updated,Web,Mindful
ME-001841,JL-0262,2026-02-02,Routine Completed,Email,Organize
ME-001842,JL-0262,2026-03-25,Routine Completed,App,Mindful
ME-001843,JL-0262,2026-02-25,Routine Started,SMS,Organize
ME-001844,JL-0262,2026-03-28,Routine Completed,App,Organize
ME-001845,JL-0263,2025-10-03,Plan Started,Web,Organize
ME-001846,JL-0263,2025-11-25,Plan Renewed,Support,Nourish
ME-001847,JL-0263,2026-03-24,Plan Renewed,Web,Organize
ME-001848,JL-0264,2024-09-11,Plan Started,App,Connect
ME-001849,JL-0264,2026-04-05,Routine Started,App Push,Connect
ME-001850,JL-0264,2025-02-16,Routine Completed,App,Connect
ME-001851,JL-0264,2025-11-22,Routine Started,Web,Connect
ME-001852,JL-0264,2024-10-17,Preference Updated,Web,Connect
ME-001853,JL-0264,2026-01-15,Routine Started,App Push,Connect
ME-001854,JL-0264,2025-11-10,Routine Completed,Support,Rest
ME-001855,JL-0264,2025-07-18,Preference Updated,App Push,Connect
ME-001856,JL-0264,2025-04-22,Preference Updated,Web,Connect
ME-001857,JL-0265,2025-11-26,Plan Started,Web,Rest
ME-001858,JL-0265,2026-02-02,Routine Started,App Push,Connect
ME-001859,JL-0265,2026-01-06,Routine Completed,Support,Rest
ME-001860,JL-0265,2026-05-24,Plan Renewed,Support,Rest
ME-001861,JL-0265,2026-01-13,Routine Started,Web,Connect
ME-001862,JL-0265,2026-05-27,Routine Started,Web,Rest
ME-001863,JL-0265,2026-02-09,Preference Updated,Email,Connect
ME-001864,JL-0265,2025-12-31,Plan Renewed,Web,Rest
ME-001865,JL-0265,2025-12-06,Preference Updated,Web,Rest
ME-001866,JL-0266,2025-11-05,Plan Started,Web,Move
ME-001867,JL-0266,2026-04-06,Plan Renewed,Support,Move
ME-001868,JL-0266,2026-03-13,Community Joined,App,Move
ME-001869,JL-0266,2025-12-18,Plan Renewed,SMS,Move
ME-001870,JL-0266,2026-02-28,Routine Started,App Push,Move
ME-001871,JL-0266,2026-05-21,Plan Renewed,App,Connect
ME-001872,JL-0266,2026-02-28,Community Joined,Web,Move
ME-001873,JL-0267,2025-10-04,Plan Started,App,Rest
ME-001874,JL-0267,2026-04-29,Preference Updated,Web,Rest
ME-001875,JL-0267,2026-05-17,Routine Completed,Support,Rest
ME-001876,JL-0267,2026-01-05,Routine Completed,Support,Rest
ME-001877,JL-0267,2026-01-25,Routine Completed,Web,Rest
ME-001878,JL-0267,2026-03-23,Routine Completed,SMS,Rest
ME-001879,JL-0268,2025-12-20,Plan Started,Web,Connect
ME-001880,JL-0268,2026-04-12,Plan Canceled,App Push,Connect
ME-001881,JL-0268,2026-05-15,Plan Paused,SMS,Connect
ME-001882,JL-0268,2026-01-30,Routine Started,App,Connect
ME-001883,JL-0268,2026-05-17,Routine Started,App,Mindful
ME-001884,JL-0268,2026-02-24,Routine Completed,Email,Connect
ME-001885,JL-0268,2026-01-14,Preference Updated,SMS,Connect
ME-001886,JL-0268,2026-02-02,Plan Renewed,Web,Mindful
ME-001887,JL-0269,2025-04-20,Preference Updated,Web,Rest
ME-001888,JL-0269,2025-09-25,Preference Updated,Support,Rest
ME-001889,JL-0269,2025-10-26,Routine Started,Email,Rest
ME-001890,JL-0269,2025-06-02,Preference Updated,Email,Rest
ME-001891,JL-0269,2025-08-23,Preference Updated,Support,Rest
ME-001892,JL-0269,2025-06-13,Community Joined,App Push,Rest
ME-001893,JL-0269,2026-05-28,Routine Started,Web,Rest
ME-001894,JL-0270,2025-11-24,Plan Started,Email,Rest
ME-001895,JL-0270,2025-11-29,Routine Completed,App Push,Rest
ME-001896,JL-0270,2026-02-10,Routine Started,SMS,Rest
ME-001897,JL-0270,2026-05-18,Routine Completed,App,Rest
ME-001898,JL-0270,2025-11-26,Preference Updated,Support,Rest
ME-001899,JL-0270,2025-12-16,Plan Paused,Web,Move
ME-001900,JL-0270,2026-05-06,Plan Renewed,App,Rest
ME-001901,JL-0270,2025-12-06,Routine Started,App,Rest
ME-001902,JL-0271,2025-08-08,Plan Started,Web,Move
ME-001903,JL-0271,2025-10-29,Plan Paused,App,Move
ME-001904,JL-0271,2026-03-20,Routine Completed,SMS,Nourish
ME-001905,JL-0271,2026-03-23,Routine Started,Email,Move
ME-001906,JL-0271,2025-08-10,Routine Completed,Support,Move
ME-001907,JL-0271,2026-05-12,Community Joined,SMS,Move
ME-001908,JL-0271,2025-09-28,Plan Paused,Support,Move
ME-001909,JL-0271,2025-12-08,Routine Completed,Web,Move
ME-001910,JL-0271,2026-02-04,Preference Updated,App Push,Nourish
ME-001911,JL-0272,2025-12-05,Plan Started,App,Nourish
ME-001912,JL-0272,2026-03-26,Routine Completed,Support,Nourish
ME-001913,JL-0272,2026-01-21,Routine Completed,SMS,Nourish
ME-001914,JL-0272,2026-01-22,Routine Started,App Push,Nourish
ME-001915,JL-0272,2026-05-23,Routine Started,App Push,Nourish
ME-001916,JL-0273,2026-04-06,Plan Started,App,Connect
ME-001917,JL-0273,2026-05-16,Plan Renewed,App,Connect
ME-001918,JL-0273,2026-04-17,Community Joined,App Push,Connect
ME-001919,JL-0273,2026-05-22,Routine Started,App Push,Connect
ME-001920,JL-0273,2026-04-27,Preference Updated,SMS,Connect
ME-001921,JL-0273,2026-05-29,Routine Completed,Email,Connect
ME-001922,JL-0273,2026-04-28,Routine Started,Web,Nourish
ME-001923,JL-0273,2026-05-23,Routine Started,App Push,Connect
ME-001924,JL-0274,2026-02-18,Plan Started,App,Connect
ME-001925,JL-0274,2026-02-24,Routine Completed,App Push,Connect
ME-001926,JL-0274,2026-03-06,Plan Canceled,App,Move
ME-001927,JL-0274,2026-05-06,Routine Started,Email,Connect
ME-001928,JL-0274,2026-05-03,Routine Started,App,Connect
ME-001929,JL-0274,2026-03-22,Routine Completed,Support,Connect
ME-001930,JL-0274,2026-03-17,Routine Started,SMS,Connect
ME-001931,JL-0275,2025-08-18,Trial Started,App,Nourish
ME-001932,JL-0275,2025-12-26,Routine Completed,App Push,Nourish
ME-001933,JL-0275,2025-09-11,Community Joined,SMS,Nourish
ME-001934,JL-0275,2026-04-23,Routine Started,App,Nourish
ME-001935,JL-0275,2026-05-22,Routine Started,App Push,Organize
ME-001936,JL-0275,2026-04-25,Routine Started,Email,Nourish
ME-001937,JL-0276,2024-09-28,Plan Started,Email,Move
ME-001938,JL-0276,2026-03-11,Plan Renewed,SMS,Move
ME-001939,JL-0276,2025-11-13,Preference Updated,App,Nourish
ME-001940,JL-0276,2025-04-22,Plan Renewed,Email,Nourish
ME-001941,JL-0276,2025-03-13,Routine Started,Email,Move
ME-001942,JL-0276,2025-07-20,Routine Started,Web,Move
ME-001943,JL-0276,2026-01-20,Routine Completed,Email,Move
ME-001944,JL-0277,2025-08-05,Plan Started,App,Move
ME-001945,JL-0277,2026-05-22,Routine Started,Email,Connect
ME-001946,JL-0277,2025-10-26,Preference Updated,Email,Move
ME-001947,JL-0277,2026-04-29,Preference Updated,SMS,Move
ME-001948,JL-0277,2025-11-28,Routine Completed,SMS,Connect
ME-001949,JL-0277,2025-08-08,Routine Started,App Push,Move
ME-001950,JL-0277,2026-04-30,Routine Started,Email,Move
ME-001951,JL-0278,2026-05-14,Plan Started,Web,Rest
ME-001952,JL-0278,2026-05-29,Routine Completed,Email,Mindful
ME-001953,JL-0278,2026-05-16,Preference Updated,Web,Mindful
ME-001954,JL-0278,2026-05-27,Routine Started,SMS,Rest
ME-001955,JL-0278,2026-05-21,Routine Started,SMS,Rest
ME-001956,JL-0278,2026-06-06,Routine Started,App,Rest
ME-001957,JL-0278,2026-05-20,Routine Started,Support,Rest
ME-001958,JL-0278,2026-06-02,Routine Started,App,Rest
ME-001959,JL-0279,2024-07-28,Plan Started,Email,Organize
ME-001960,JL-0279,2025-02-12,Plan Renewed,Support,Move
ME-001961,JL-0279,2026-04-12,Routine Started,Web,Organize
ME-001962,JL-0279,2025-09-07,Plan Renewed,Email,Move
ME-001963,JL-0279,2025-02-05,Preference Updated,Web,Organize
ME-001964,JL-0279,2024-08-10,Routine Started,Email,Organize
ME-001965,JL-0279,2025-03-26,Plan Renewed,Web,Organize
ME-001966,JL-0279,2026-04-07,Routine Started,SMS,Move
ME-001967,JL-0279,2025-08-08,Plan Renewed,App Push,Organize
ME-001968,JL-0280,2025-12-10,Plan Started,Email,Organize
ME-001969,JL-0280,2026-03-31,Plan Renewed,Support,Organize
ME-001970,JL-0280,2026-03-01,Plan Renewed,Email,Organize
ME-001971,JL-0280,2026-04-07,Routine Completed,App,Organize
ME-001972,JL-0280,2026-01-15,Routine Started,Web,Organize
ME-001973,JL-0280,2026-03-28,Routine Started,Email,Rest
ME-001974,JL-0280,2026-05-14,Routine Started,Web,Organize
ME-001975,JL-0281,2026-03-17,Preference Updated,Email,Connect
ME-001976,JL-0281,2026-04-23,Routine Started,Email,Rest
ME-001977,JL-0281,2026-05-09,Routine Started,Web,Connect
ME-001978,JL-0281,2026-04-29,Routine Completed,SMS,Connect
ME-001979,JL-0281,2026-03-25,Community Joined,Web,Rest
ME-001980,JL-0281,2026-04-28,Routine Completed,Web,Connect
ME-001981,JL-0281,2026-05-08,Routine Started,App Push,Connect
ME-001982,JL-0282,2026-03-06,Plan Started,App,Mindful
ME-001983,JL-0282,2026-03-09,Plan Renewed,App,Mindful
ME-001984,JL-0282,2026-03-24,Community Joined,Web,Mindful
ME-001985,JL-0282,2026-03-24,Routine Started,Email,Mindful
ME-001986,JL-0282,2026-03-13,Routine Started,App Push,Mindful
ME-001987,JL-0282,2026-06-06,Routine Completed,App Push,Mindful
ME-001988,JL-0283,2025-10-01,Trial Started,Web,Connect
ME-001989,JL-0283,2026-03-11,Routine Started,Support,Connect
ME-001990,JL-0283,2026-05-06,Routine Started,Email,Connect
ME-001991,JL-0283,2026-04-09,Preference Updated,SMS,Connect
ME-001992,JL-0283,2026-04-12,Preference Updated,Support,Connect
ME-001993,JL-0283,2025-10-25,Routine Completed,SMS,Move
ME-001994,JL-0283,2026-02-21,Routine Completed,Web,Connect
ME-001995,JL-0283,2026-01-27,Preference Updated,Email,Connect
ME-001996,JL-0284,2024-09-03,Plan Started,App,Nourish
ME-001997,JL-0284,2024-11-26,Routine Started,App Push,Nourish
ME-001998,JL-0284,2025-06-03,Routine Started,Email,Nourish
ME-001999,JL-0284,2025-12-01,Routine Started,App Push,Connect
ME-002000,JL-0284,2026-03-21,Routine Started,Email,Nourish
ME-002001,JL-0284,2025-06-30,Routine Started,Support,Nourish
ME-002002,JL-0285,2025-01-27,Plan Started,Email,Mindful
ME-002003,JL-0285,2025-03-03,Routine Started,App,Mindful
ME-002004,JL-0285,2026-02-01,Plan Renewed,App,Mindful
ME-002005,JL-0285,2025-12-10,Plan Renewed,Web,Mindful
ME-002006,JL-0285,2025-06-04,Plan Renewed,Web,Mindful
ME-002007,JL-0285,2025-04-12,Routine Started,Email,Mindful
ME-002008,JL-0285,2025-07-19,Routine Completed,App,Mindful
ME-002009,JL-0285,2026-04-13,Plan Renewed,App Push,Mindful
ME-002010,JL-0286,2026-05-25,Plan Started,App,Mindful
ME-002011,JL-0286,2026-06-07,Routine Started,Email,Mindful
ME-002012,JL-0286,2026-05-26,Preference Updated,Web,Mindful
ME-002013,JL-0286,2026-06-06,Routine Completed,Email,Organize
ME-002014,JL-0286,2026-05-30,Routine Started,App Push,Mindful
ME-002015,JL-0286,2026-05-27,Routine Completed,Web,Mindful
ME-002016,JL-0286,2026-05-26,Routine Started,Web,Mindful
ME-002017,JL-0286,2026-06-03,Community Joined,Support,Organize
ME-002018,JL-0287,2025-07-22,Preference Updated,App,Nourish
ME-002019,JL-0287,2026-01-11,Routine Started,SMS,Nourish
ME-002020,JL-0287,2026-02-18,Routine Completed,Support,Nourish
ME-002021,JL-0287,2026-02-22,Preference Updated,App Push,Move
ME-002022,JL-0287,2025-08-13,Routine Started,Support,Move
ME-002023,JL-0287,2025-08-28,Preference Updated,Email,Move
ME-002024,JL-0288,2025-11-19,Plan Started,App,Move
ME-002025,JL-0288,2026-05-26,Routine Started,Web,Rest
ME-002026,JL-0288,2026-06-01,Routine Started,Web,Move
ME-002027,JL-0288,2026-01-28,Community Joined,Support,Move
ME-002028,JL-0288,2026-02-05,Routine Completed,App,Move
ME-002029,JL-0288,2026-05-24,Routine Started,App,Rest
ME-002030,JL-0288,2026-03-14,Routine Started,Email,Move
ME-002031,JL-0288,2026-04-28,Routine Completed,Web,Move
ME-002032,JL-0289,2026-05-14,Plan Started,Email,Mindful
ME-002033,JL-0289,2026-05-21,Routine Completed,Support,Mindful
ME-002034,JL-0289,2026-06-05,Preference Updated,SMS,Mindful
ME-002035,JL-0289,2026-05-26,Routine Started,Email,Organize
ME-002036,JL-0289,2026-05-18,Plan Paused,App,Mindful
ME-002037,JL-0289,2026-06-07,Preference Updated,Web,Organize
ME-002038,JL-0289,2026-05-18,Community Joined,App,Mindful
ME-002039,JL-0289,2026-06-02,Routine Started,Email,Mindful
ME-002040,JL-0290,2025-08-31,Plan Started,Web,Organize
ME-002041,JL-0290,2026-03-15,Routine Started,Support,Rest
ME-002042,JL-0290,2026-05-06,Routine Started,App Push,Organize
ME-002043,JL-0290,2025-10-05,Community Joined,App,Rest
ME-002044,JL-0290,2025-09-19,Routine Completed,App Push,Organize
ME-002045,JL-0290,2025-10-21,Preference Updated,Email,Rest
ME-002046,JL-0290,2025-11-07,Routine Started,App Push,Organize
ME-002047,JL-0290,2026-05-09,Preference Updated,App Push,Organize
ME-002048,JL-0291,2025-11-16,Plan Started,App,Mindful
ME-002049,JL-0291,2026-04-18,Plan Renewed,Email,Move
ME-002050,JL-0291,2026-02-22,Routine Started,Support,Mindful
ME-002051,JL-0291,2026-03-06,Preference Updated,Support,Mindful
ME-002052,JL-0291,2026-03-13,Routine Completed,Email,Move
ME-002053,JL-0292,2025-05-20,Plan Started,App,Nourish
ME-002054,JL-0292,2026-03-21,Routine Completed,SMS,Rest
ME-002055,JL-0292,2025-09-10,Preference Updated,App,Nourish
ME-002056,JL-0292,2025-07-17,Plan Renewed,Web,Rest
ME-002057,JL-0292,2025-12-18,Preference Updated,Web,Nourish
ME-002058,JL-0292,2026-03-03,Routine Started,Support,Nourish
ME-002059,JL-0292,2025-09-19,Preference Updated,Email,Nourish
ME-002060,JL-0293,2026-02-08,Plan Started,Web,Nourish
ME-002061,JL-0293,2026-03-26,Plan Renewed,Email,Nourish
ME-002062,JL-0293,2026-03-14,Routine Completed,SMS,Nourish
ME-002063,JL-0293,2026-03-03,Plan Renewed,Email,Nourish
ME-002064,JL-0293,2026-03-13,Preference Updated,Web,Mindful
ME-002065,JL-0293,2026-06-04,Community Joined,App Push,Nourish
ME-002066,JL-0294,2025-08-17,Plan Started,Web,Nourish
ME-002067,JL-0294,2025-09-13,Routine Started,App Push,Nourish
ME-002068,JL-0294,2026-04-06,Routine Started,App,Connect
ME-002069,JL-0294,2025-08-28,Routine Started,App,Connect
ME-002070,JL-0294,2026-06-07,Plan Renewed,App Push,Nourish
ME-002071,JL-0294,2026-03-03,Routine Started,App,Nourish
ME-002072,JL-0294,2026-03-18,Routine Started,Email,Nourish
ME-002073,JL-0295,2025-11-16,Plan Started,Email,Mindful
ME-002074,JL-0295,2026-03-19,Routine Completed,Email,Mindful
ME-002075,JL-0295,2025-12-23,Plan Renewed,Web,Mindful
ME-002076,JL-0295,2026-05-07,Routine Started,App,Nourish
ME-002077,JL-0295,2026-04-29,Routine Completed,App Push,Nourish
ME-002078,JL-0295,2025-12-02,Community Joined,App,Nourish
ME-002079,JL-0296,2024-08-21,Plan Started,Web,Rest
ME-002080,JL-0296,2025-12-12,Community Joined,SMS,Rest
ME-002081,JL-0296,2025-02-25,Routine Started,Email,Rest
ME-002082,JL-0296,2026-01-02,Plan Canceled,Web,Nourish
ME-002083,JL-0296,2026-01-14,Routine Started,Web,Nourish
ME-002084,JL-0296,2024-11-25,Routine Started,SMS,Nourish
ME-002085,JL-0296,2026-04-27,Routine Started,App Push,Rest
ME-002086,JL-0296,2026-02-22,Routine Completed,Email,Rest
ME-002087,JL-0296,2025-02-26,Routine Started,Email,Nourish
ME-002088,JL-0296,2025-11-10,Routine Started,Email,Nourish
ME-002089,JL-0297,2026-04-12,Plan Started,Email,Connect
ME-002090,JL-0297,2026-04-30,Routine Started,Web,Mindful
ME-002091,JL-0297,2026-06-01,Preference Updated,Email,Connect
ME-002092,JL-0297,2026-05-27,Routine Completed,Web,Connect
ME-002093,JL-0297,2026-05-13,Routine Completed,Support,Connect
ME-002094,JL-0297,2026-04-22,Routine Started,App,Connect
ME-002095,JL-0298,2025-08-28,Plan Started,Email,Mindful
ME-002096,JL-0298,2026-06-01,Community Joined,SMS,Rest
ME-002097,JL-0298,2026-04-27,Plan Renewed,App Push,Mindful
ME-002098,JL-0298,2026-01-10,Plan Canceled,Support,Rest
ME-002099,JL-0298,2025-12-09,Plan Renewed,SMS,Mindful
ME-002100,JL-0298,2026-05-23,Routine Completed,Email,Rest
ME-002101,JL-0298,2025-09-05,Community Joined,Support,Mindful
ME-002102,JL-0299,2026-04-21,Plan Started,App,Move
ME-002103,JL-0299,2026-05-04,Routine Completed,SMS,Move
ME-002104,JL-0299,2026-06-01,Community Joined,Email,Move
ME-002105,JL-0299,2026-04-27,Plan Paused,Web,Move
ME-002106,JL-0299,2026-05-29,Routine Started,Web,Rest
ME-002107,JL-0299,2026-05-03,Routine Started,App,Rest
ME-002108,JL-0299,2026-05-28,Routine Started,SMS,Rest
ME-002109,JL-0300,2026-05-28,Trial Started,Email,Nourish
ME-002110,JL-0300,2026-05-29,Routine Started,App,Nourish
ME-002111,JL-0300,2026-06-07,Plan Paused,App,Nourish
ME-002112,JL-0300,2026-05-29,Routine Started,SMS,Nourish
ME-002113,JL-0300,2026-05-29,Routine Started,App Push,Nourish
ME-002114,JL-0300,2026-05-29,Routine Completed,Support,Nourish
